Source,Target,Weight
440510640900122,110120220530104,4037
705806702380412,16028039062067,7300
6408009201170222,190510530760115,2836
29043045069085,16039011701210157,6816
40170190220238,1702205901020115,1615
6406707601140143,2103606401050143,2868
4070540890121,5070140250236,3195
170240450990133,1090220580267,825
1902502601040106,1002408901150236,3286
630104012101270412,6025038075098,1631
1902102401150267,50180260640105,-1676
180190810920412,1020105011702360266,1272
1502405501070412,1101304302220412,15527
17019061081092,32043011502220238,12713
706707701020412,70190450540267,1825
505808901570222,530620670750115,6196
80130350600266,90170450760110,3564
25057011001260238,240290530550143,2295
69077012702220267,670106012601570267,8337
50607901330134,29064011401270238,5151
5106407601050115,120180410680117,2261
59076011001140412,80290620640267,1044
2704107702220412,1602106701200238,6592
19058014301570238,7031039067080,6066
220530670770157,2205308601020154,15781
2205808402540267,50110350840110,4624
2604306402360266,70250360560104,-304
23077011502360267,560610790890222,3017
100180850990412,120510590670157,6534
280370550760236,390102010301040161,8924
190400510580115,402208901060122,-993
19024023602380412,430510640760102,2393
170220240440134,1002305602360412,10436
5806708001340412,705306201190254,5233
130160350670157,10079010201140119,3346
10022010701260412,90150250340266,5371
4018024064089,1906708101570412,7247
706409201040143,1905105801050412,1976
180380750890107,440610770810126,2838
120160640780157,11054064085089,15848
44051054058061,1056058067084,7207
40130510790102,50670750910412,-591
110580740760236,1102107601190412,-6102
2906707501340412,3804309001020110,7989
1403805301040266,50160750760222,5927
80640760890222,350370510980115,9306
250290580810119,290370630640157,6170
4405105401050122,580110011502540267,3933
3805607901100126,501805301020115,6908
1905508101430157,1016022077092,3456
50150370550157,33051075076089,8071
2903207601020143,210640770790102,1590
20072010201570236,110290340790105,-1359
5105306402380254,90210530640105,8177
501307601070119,70110530770222,9170
11058067076089,9081089090092,4312
60310760980266,120150160640157,821
32048011901430267,16035038039081,3604
750102012102360412,801105902220412,4779
55064011401190131,2903508401150117,12197
890113011502220412,16024029064076,3209
4015017019077,220530760840122,5534
701506401020412,320510640890127,16971
11028034053081,60550640910117,-1244
1702207701050412,17029038090092,4740
130670750760121,702302801040267,4352
290430560860134,2102807701120143,-2449
25055015401570236,1050810840157,3697
6028055084089,250290770920238,775
2505807402360254,16018036080081,9048
250530540810119,2404507601070238,1207
1011017058081,7708909201570222,8085
18024030064090,2903209901170126,8781
4305105801220161,120170640670102,7515
3011029079089,70250380510154,3757
2206009201570412,5105608401170122,1986
290360630640126,1601908002220238,593
130770840890222,390440760840107,4197
2906307901070412,240400410610236,-714
2004305401150236,4206407901190238,4400
25058010301040121,18020010201340412,4007
2805107601220412,1064012102360267,7247
905008902360238,8021029037076,6294
220230590760412,6407608101570412,5955
25035064080098,1104508101020412,4296
30190250630110,1605108901070161,7415
150250330890254,510102011401570412,4968
64080011502360412,1004805601190267,7039
705106202540412,630640810890121,1447
44048010301040121,2304305601150119,96
28038040051092,250580770840236,6825
5024011502360412,18020025048074,9799
6408008901040122,1703806002360412,1147
5107507601210412,5053010301100126,-849
400510560750134,901003601040161,6511
160102011401170236,90390600670115,6315
2502806801030236,50160510640412,-764
240330430510115,10019011901210267,3601
61089011701210236,110150430750115,9936
18025028054079,3104007701340236,2531
1203908101140133,400610800920236,942
1906708301150412,70420540580254,3392
1907507602360267,802206402380412,-1865
240450670890114,1506408201070412,9842
510780850990106,13067023802540412,349
50160890910236,1019015401570222,3521
70240510640412,230360370670105,6163
4306407601190121,28089010201040105,5825
320400760810157,24051077084089,-1754
7022029064089,210380480530254,1978
670102015701610254,40100110890222,5006
130620670990117,32089010201030222,11012
1003908901170222,70510600750412,1855
50380540890119,25029032055080,7896
503905301050119,7708109001210412,12547
805306701070238,2506409902360254,6817
290590760890254,170190590640157,4968
1308909201070222,110240450810412,9362
2405608901150236,32091014302220238,1609
1002805801190161,406707901140134,7038
90350640760119,1804305301190121,-872
6107708901070236,7011012021084,8101
2602909201210412,20807701100117,3498
100180230770119,110220760920238,4583
55086014302360254,25058077081085,-402
7013018025080,40051064076092,550
240530640990119,250320580810134,7716
11051076084089,2102506801030107,7998
402607701150157,5906206702380412,6448
32082010201430222,35083010502360412,6291
60240580890103,130530620990222,6220
130290400540157,240640760810117,3465
54056010402380412,100180240890105,12089
70170640990222,5107709901570266,11582
5105407601070412,2105305401310157,625
53098011401570222,5606409801430222,5302
2908008901100134,17053072076081,-3702
100240640890110,250510690750412,-3996
1302505401150236,1705606701170131,1658
2505507202220266,110390670800412,10697
67091010701220267,3103806201190412,2594
130250620750222,5107708901150157,9842
4005508001020222,51076012101220412,6180
240610770890236,25027010101100121,6286
51064010201030117,24025050081084,6204
32089012101570236,19067010701150412,4647
110180450740161,150230610760254,-5728
1006708901200121,15077012601570412,1927
105106401020115,1904306101190120,2054
7024029040048,5043067078083,9428
100180280530105,170380510890121,-3668
10320900920110,7010018064091,-127
250480720990236,500670890920111,-23
130290430610254,7607709202220412,5247
802002102220254,4105306701150121,2350
5605806701030143,7039064089092,-3628
6306708601210143,530670680750154,834
190270420800412,6025015702360266,-403
1601708101150121,5105308001030121,10016
905305502220238,402505501260154,14546
30064011901570412,16039051064082,-2940
1302504101190121,10016029089092,16285
13016051056079,3303806702220412,4194
350530640760238,16024045051064,9294
540610640990110,60280290430101,5563
901805101220157,19025010501570236,4254
530610670770157,3705308402220267,7982
170220500830121,31044055075077,5568
110480510610101,70170320760104,604
530640810890114,11053013401570412,4897
170190480550222,402505701100254,7779
160430640800236,2505105801070412,9693
40110290620157,2905806101570222,3277
701906701220412,20305601040412,2875
1705106401570266,1802506001060238,3609
120810910920412,70110530580107,4848
40240620990133,160210240640131,11595
510530860990254,1502402501210161,3202
101905101020103,3908909901040121,3233
3508108901050114,1705305801050266,6431
1306308102540267,51090012201540412,7139
45054067077080,200640720840222,-630
15019038067076,17022036074077,740
60290760890157,7017051055062,2231
10110510760126,15041064076081,11392
1020115023602540267,48051053061080,-4020
360380510560161,1050220340122,4025
1001606402360238,130250860920110,4961
4006409001260222,2505509201040121,-414
50550750890222,5106407901540157,5660
190530550750104,210380860890121,1512
40620670890238,2302507701150236,3282
25099011001210412,160500640890104,-1164
230540600990126,17021035083096,11640
150390430640117,50260290450157,3618
30210240840114,10031051055060,7585
1205106401030133,3090110510102,-2268
430810840890105,602408901340412,8802
1606206401150119,50510760890126,5102
33051011501210412,350560670920238,4600
2304309201190412,370120012201430157,7899
48062012702220267,408109202540412,2273
50114015402220238,40901902220266,4707
51076010201150121,23080010501060113,7254
43081011102220238,120760770850157,16215
10310580610119,3090890980104,2141
110240670990143,170440450590222,9170
802502901200157,906708901570238,8289
100400670770106,220290510810222,5060
64089012102360238,390450670800412,4436
64067010501210412,1905408901040238,3350
29058061080089,5607607702220238,5970
250320550840222,100160640670121,4932
13056011702360267,5406107701430222,-2510
25036051069092,2803908901100157,6056
70280430920222,100190750760236,-1025
380420430640122,1006208002220412,6677
1003206402220412,50170550760236,4690
2507608001140236,8029058081089,3512
10130220640412,510560860990143,3954
703508601100412,58089022202380254,5583
7089010601140222,1605007701020236,3473
37038051077092,3504306101040114,8587
105024076081,380580600670412,9319
4405108001270254,2403809201070412,4247
21023010201150412,370540640690119,-1245
1023025051077,160290320610412,-819
1702503801210222,10620800900236,8238
7708609901170222,2402606101100121,-353
85091010401200412,8038043048051,6782
160190450920236,1103704101340161,619
701902401070238,1102006201570222,5972
29064012201340267,17076010202360267,3952
508010067089,1103608501060110,10755
80121023602540267,280510770990412,8918
5105407701270412,240115014302220254,11202
77099015702360267,100810890920102,4943
19022030068089,5606707401020412,11466
2807909901040117,19040064067076,7073
1010039040067,620115013402360267,2805
2402507501100115,1905606102220412,7323
1301809101210412,280400580990222,3341
430640750760236,5106008401020412,6474
30250640750119,1601904202380412,5282
24026010202360238,8078011001150412,14613
43051010701570266,430510560580157,3465
24038075081089,76092015701610236,5096
10180590990266,2017010202220238,6045
59099011401540222,602406701210267,-2192
6020053075079,70180200440126,8319
1002903701020105,24072011501190143,17757
260510620760102,708508901040107,9738
58064010601340222,701102502220238,8242
11054068080092,5607909201570236,2347
290370750840254,6010048064089,8832
110360550790222,90750810990131,7221
705908601100115,901007701190238,-1679
3011053076084,3304408101020238,5469
4005406101200236,703507901330412,3705
2505609801190134,40160190810106,4284
3905106401150117,6106207901020222,4894
16037043076089,701506401020412,5476
1002508501050121,220400770830131,2196
160320580740103,23089015702220254,-1463
305021025074,70120560670102,-2325
8064016102220267,7708109201030412,9356
1408108902220266,11045058081091,6884
22053058077099,150160590920143,3340
160200240990110,19023036051076,2793
2205907501070412,1027032061098,7135
240250510990121,5305406402220238,-3823
12018036062063,380510640890122,2262
10014021024076,50430480810238,-1162
120510770900412,63098011901210267,2439
160190510640115,6708009201340412,9863
440510550560115,5070290890266,3205
150770860890127,80250510640238,3237
2302508101020112,1060360640157,3079
3307608901020236,22035060079092,6744
130200630960117,31034012102360412,3329
13015016056080,1031051064089,3317
1302202901150412,340510740800266,12458
404007701020119,48051064076089,2938
130270640670238,2502808101030266,9696
190770890990236,120390450590222,5037
32064011101150236,190250750990119,2434
150250320860103,130310610810412,7875
53064011001150120,810900980990102,865
70190250600119,100300510540412,2289
2705109101070412,70120640670102,-93
16051058076080,89099012202220254,3461
1604005802220254,50180250390105,4897
430610640670157,1002809201150236,11197
250600680900119,70905401430222,9302
190290380640102,420640690890102,-1537
50800840890222,180250600640121,551
10080023602380412,1302507701570222,5579
18036011701210236,50701301190412,6693
5070170250222,5506408902360238,6681
280530580990104,130160240810238,-3307
505305801050222,101902901020412,4092
20100430510121,706206402220267,8305
502503801020222,51072075084089,3537
5606107901270236,19025051064074,11161
29032044084099,1002105301020106,-120
2403807502220412,510530770800134,4836
507022025080,150160590990102,7938
250540610800222,80320510890134,5730
40150620640117,16051059076084,1043
13016018023029,430510550580114,11919
2507607701220236,18028039044063,6269
803806402220412,2504507401020236,14784
50130150890238,5106409101020412,1739
51063011401610254,180360770900117,16825
190400750920236,510550770890107,3230
80180550640143,100360670760102,42
2505309201030412,240510540760117,2506
580620670890103,50120290760101,4724
2403106401570161,1005807602360412,7009
101007201570222,702905301020266,7738
4010011055076,74076011002540267,5551
13025059061067,320390450510412,15332
480104012101340412,16060011501330267,4826
501906401020143,1021053064079,-331
905105701140134,78089010101060236,-1856
400550810980107,1702506201570222,-790
160230290550102,601905301100238,5556
1050160830222,430570620770222,8267
90170190990222,80180230430134,6773
560580640890222,250330510740122,20396
3105107701170254,18037064072079,11892
5070160670114,20180510770412,-196
501007601040412,2905808901340254,9187
50130670740412,1102308901150222,-4652
1307707901150236,100480510610412,1597
10150390890121,5025059067076,2589
10025029039080,31051012102380412,5944
150280390900412,104305401570222,4777
510550580770412,13029035040043,5086
100250640810114,9015043061062,1901
1902402502360238,7023051056079,-1117
28051058079089,100240250770110,9001
2403708101140115,5806708901060112,4058
190280290890115,4505406401040126,4166
50240250670105,5505806201100412,7234
2203104301060117,250530670920104,11427
43083010201050236,240340620670122,7539
170190670800102,24035040051074,9296
7022023025077,24025029059076,5504
37081010201050134,10590640670412,1943
5106209201310161,390430670780105,5120
51064011701270161,4307508101060238,-3307
100350760810143,502505101150154,7200
902208001170412,12013024051055,11755
100160380810266,5707508901190157,3342
2302904401050157,1101704801150236,-884
67077081082089,10702401020110,2104
1102705101610412,1203506101040157,8
3405307701220236,50290750760412,6621
5606708901540238,38053014302360254,741
80380530770110,2205008001200222,11817
50240340670267,5105809102540412,2115
1303105101170157,90120240420115,13431
590670770800134,9019022050084,2608
210240370620267,6038041060064,-3600
24043055057081,2102304801150412,11193
1501902501020127,29053010301070238,1745
5106407601070412,11067085090092,9548
1103606101040143,16024010201050236,6471
130350510890238,240250390810157,6483
290420760840412,50360670810143,3438
6707607701430157,10270480810110,924
1303808101540412,43054011901270157,4847
600670690790157,22062010701260412,8248
130320400510101,240290590890115,5625
140210640920121,37059067068099,5816
250640670800157,240610640810102,7407
40220580770412,19076011901430254,295
105609201190412,2904305801430157,6487
220360720840412,1070240350236,-517
190580760960238,80110210840412,11086
2903907601070412,3805608902360238,4967
1303308402360412,230290320430105,10872
5606108901060236,350530810850105,3741
50670890920117,13059016102360412,6953
50300430860222,40150640890122,3369
81089012701610254,180190770990267,5342
14016021080082,5020051098099,-5326
40190430980119,150580760780157,3428
703507401040412,1015017064084,-3347
407809902360266,2208408901020126,-3504
1804004401020107,3806408502220267,-3147
22024010501140412,70100230640222,9359
44080010201120157,11019029053055,2026
40210230370121,2006007501100238,-2881
3206108101020267,100190230370236,4540
1502307602540412,6058061064098,5956
1302208901570238,5086012702220412,15637
17051056064069,580760810990102,8826
701603501020222,3605508301110412,7946
170290620800267,2404306201050110,7967
11012062067076,702405501210238,-1753
4010019053068,1307408901020110,15746
5022043056099,3504806101330143,1086
3205105401120143,2102807601570412,-130
54089011301150222,902407601040143,7894
110450480510115,806407901100117,2006
160360510840120,170180400990102,2204
1002306202360412,702704001210236,-2183
29043045064074,208008901010121,-2723
560580760890236,150190450920412,2411
203051055077,1305606702380412,964
50250610670121,190380800810412,7817
220280890980115,62075010502220412,695
501605801030236,5106408901140131,2956
507025029058,110240400600110,11620
1103805102660412,250580610800119,6587
350430810860143,13025011502220254,7166
502208901170126,250510900920102,4636
5070170230238,60160510570412,2300
1106409901100412,140440510760107,3620
802805102380412,25050064076096,5785
16026037053077,240410800810157,-7782
420610640750101,33059064076080,4962
506409901610236,801105101170157,11955
510580620760412,32089010201340236,203
50530590990104,250510910920254,3178
40130350890236,2506407701190134,10802
1002408101030267,25028010201150236,5523
50380480510412,1304306201330236,3507
90160240440110,56076010401570412,5400
2035051055089,180360380760121,14243
7019051058089,620110012201340143,602
2707708102380412,240250510760157,12225
240400640810134,480560610670117,1985
2509809901100254,2903705901210238,3614
50240420840267,1011029043058,3867
24061012002360412,709067089092,3780
64084022202380412,6708909201270254,5289
90250510760122,6306708001210412,13019
13077022202380412,2102506401050114,3763
160510640840115,2505408101020105,411
10039051076089,18055062064075,-2288
51061010601210412,205309001140119,15149
130330510550117,30670680770412,4097
170240530640104,90540670890157,4227
5406209901060157,2408008901150236,2958
70110230510267,5606407901030236,-608
50330590640115,2405508602220267,-288
2406107601210222,102403702220412,5522
180320380510102,240290610890236,2310
430720960980157,40901601610238,6323
4106409801430236,50180360890131,6154
390530640840119,510640760920238,6968
68081010201430238,801208601050157,14416
90200540770222,180270280800267,9816
12013021058064,3107609802360412,8361
10430580640222,17080010202360267,1237
906408101050412,690850910920157,960
25041064081099,170510890990102,11341
3060430480154,160200290620412,5604
50701701330238,170370550620222,3163
600670860890157,51056012101340412,-732
13035051069089,22023053076077,2031
170240290890121,1604805101070134,5798
507043067080,180430640810122,4673
15017048080089,19024029055063,8900
160180350640154,1605106401430267,6772
2403006401050157,1001605101330154,10330
5070170210157,80100330530222,4526
4004105101020157,51061062079092,6944
200510680740114,10081012101570267,257
160240430510238,320480530760133,1161
370410540760222,110410450510412,-2421
709011058076,17019023029055,3070
702202501200143,1070150360106,3992
22031063085089,2905709901170412,2471
420540590610102,6070390640157,8587
7035037067082,360121012701540412,3173
10150240800412,17090013101570222,753
1706708901200238,220840860990115,7502
110230240530157,130290770840119,1265
2908909001070254,2206307501540412,3022
905109801010412,8029038053056,1073
4022041062086,90110800890222,6380
13044010401210238,290610750980157,9179
17051023802660412,170180280760103,4986
1905408101570267,24029010601340412,-561
220113011701270238,250280640670238,3065
220154023802540412,11026051086099,9528
160240550750157,170290580890154,-277
501505801170412,1302506101020236,-1265
7016029039074,210220510670222,2837
19020022037064,55058061077099,6075
60075076077081,1608108601260254,2826
5605808902360238,51053057062064,7308
130290590990412,220540620640157,3632
210250500920107,290560760790121,3116
1702903501050412,1603106701310157,10807
703605102540412,21025038056067,-2531
1601807501570266,40250290330121,-1048
1051055058062,240102010502220412,3679
2905305701030238,450580620760133,7638
3037051075092,180640890900102,395
2306408901030119,1706707702380267,-871
13056010301190412,110150440760126,2157
400540810990121,110510790920127,12528
7010036051067,7080240250236,2088
32080010401570412,609024061081,4701
12021024048099,90180270510412,4767
2408008901190143,60620640900412,-366
5106407601570267,100290390640412,8615
1077080081089,50220370580127,5468
230250500720236,5021074075089,13460
18038010201430254,1602506001190122,10129
1070560580104,503706701050154,14522
28089010502220254,16019024051076,1252
30110270990236,630640670800412,13439
50510560790412,17064067077089,4142
150190390890238,1802505801060161,2249
100150890900254,110190250510103,10052
2906408201110412,7022035038089,109
2505608901070236,350510610800267,-3508
110250390900222,70190510640412,1550
28079010401150121,6408108901070134,2573
510690780890106,50105011001220267,1662
202502801030222,2303705101020238,8994
2403508901050236,7025056081092,3663
220530620630113,250280580840236,11736
5305807601020222,13025057067092,2497
4504807502360412,170210250890121,1123
20028067084092,2202506401050121,3096
702906301070222,80350760810412,5738
16051011701570254,701601702220238,2912
3507608601050236,130600620670143,12800
170260510560105,9029037075076,7659
10408024042,5807408201190267,10000
507609802360267,320680810910412,4623
90380430510102,23025064079081,6900
1607708101310412,1902505601120236,2294
50240250610236,380510620640412,2130
2905307701050154,19059012702360412,2220
5807607702360412,51063064075089,1439
1011036051076,4807808901030119,1027
250610640770117,190230530670103,4900
24027035039092,610107015702360412,-2176
1702206701100222,901704001540222,-2997
17055011401260157,70220260590114,2492
51064023802540412,3103303901030222,4479
1606708401210412,250300580670238,3751
302508301020119,70370480560110,12995
100130920990222,101802301130157,9055
4050190250110,170560810900412,524
2909009901020114,21036064074076,4902
2805509201190412,53061015702360266,7903
2405307501040238,10110450510106,12568
170590640890114,2203108401010143,6459
43064011901570266,76080012102360238,5553
60906701140121,40110280290143,12941
1702507601060266,62067011702360412,6586
905808102380412,1202108401570412,9800
26099015702220254,101309101540222,6795
50250510610412,1004005601020104,10618
24028055075081,9016019024051,1695
22043011701210238,250450480810102,8488
9013016061067,50240760920157,4053
18032038040048,190340530620236,5302
509011702360238,405106402660412,3253
503908902360238,206408101050412,1464
1102509901540222,160370620920110,6056
90450670750117,2505805901430236,343
110480510790127,270280530670238,941
390560760810412,402505901210222,4148
25029060061076,10130180350134,3259
301907402220412,70240290400236,-5270
2202403502380412,9053010201120412,13115
1201906701150127,60230290610238,2105
160220640760127,74098012701340236,13457
3605106401220131,150250790840126,7715
4029048064089,250161022202380254,12105
550670920990102,100290640790107,-2069
70430590750236,3606908901260133,3807
2506708001210134,704807601330222,-516
110290760920134,70180530770114,5138
170290640990121,701103101260143,7281
110130170530236,240530610670254,694
10410670760121,5018010201190412,10200
2903906101100412,13072010101170222,-1103
16067010501140238,1102405601210238,3753
230290400640115,5029053080099,8036
41064010301340222,250550560580236,10463
2102908901020105,102109801130267,4892
120240290590101,205010401050143,1664
4022023025035,50150500530105,15312
29045053058077,104011051092,8258
770102011101120222,240350640990104,1958
16085011002380254,4105306401190157,2632
20024067089099,4090430670157,6827
150190360630412,1606707601210122,3
13051011701540157,31032010402380412,3825
29077011701220238,5025063067080,8050
100480640760119,1301509001140267,3102
100290840890102,5606707602660412,5270
50250580610222,35089010201030236,6842
530750760770236,380640670850114,2243
70580590810412,24053055067077,2267
803705101020266,16022034048064,-1564
100170510770412,34043012101220222,-373
600640810840110,5306707601070154,9151
1306408102380412,1603609801190157,8116
2306707701110238,1705105601340412,-2039
3205508901010222,901905802360412,5348
1804005901150120,100190240890236,5622
2405106401570238,5105807501210238,4849
13084010501210222,130450530810114,6740
11036048051055,1502805002380412,5768
280510750890103,430640770810412,8624
430510580770157,601606401060238,3395
12051058069089,160240540820222,11186
100250590690236,402905601150161,10131
1705305801020238,702508101020121,12802
16051064077091,290530610680236,8202
24081010701170412,2506206401270236,3604
81083012101570412,1706308902360254,568
1802406401220134,370500640920119,3484
51064076078085,100110580890104,2142
5305907501150133,102406701050254,4440
250390510840107,4060260270121,2473
13019025051061,50640670890126,5195
640126014301570236,18098012701540157,828
7058023602540266,240640760890110,3537
2204004801310238,100290390800412,5932
50210510920412,1101703701150236,3222
51085011501430254,1001104301190157,8866
510610620850157,1904006401040121,7315
2503206201030236,1506006401170131,1986
2102807901340266,190410430510143,3671
230250670890122,10210530850114,5993
50130290380412,40058010202360238,6034
70620670860412,305308001220236,8381
250590640760119,502402901010238,884
1302502901050121,21029037067092,3340
16036051059099,3807608001220236,8341
230420630640412,32059011401190238,5603
3906307901020236,430450600810114,8789
250480550640236,160440560750104,6329
80640850890119,1702102301340222,-1836
180240820890238,6406708501340412,-1174
5306407901570236,270102010502220412,8467
4305105701170154,70250280920236,4521
100510640890133,130250280290238,9027
1130126022202380412,25064068080081,4272
5309009101190254,8011051061099,2410
21023028061089,502506402220238,3793
250510590990121,13018043064075,2267
130560670790157,270115011901310143,6164
22023025059076,1108109801150412,-1092
2505108401310266,6306408901260222,2499
24039043051067,50051064076092,3835
130180190400238,32055010201190412,4867
100320820890104,709011402360412,3252
1502402501020238,29076010301540412,8778
19059012702220412,2004808001050236,1884
1907508402360412,1606408001310222,1734
48067013102380412,802204001210154,3539
50806101260412,290750790810107,8692
24040011901330143,3303805701070236,8530
240370550640104,23025032076081,2777
440510610620254,990102015402360412,3096
1802507701220238,10430580590236,8273
330430800810115,250600620760236,4199
640121015702360412,2105608901220236,540
2028076081089,4806408901170222,13174
30290560780412,110430670790134,871
210630640980238,150250360610120,4052
130222023802540412,51054012101310267,7488
250270670990254,430580610800104,4425
40510750760107,510550640890161,7826
4019025058081,25027010201190412,4712
7080110150143,4306407601190238,8197
76086012102220267,130400510640112,-597
2506208001150119,43051064090092,5881
2506408401020222,260560670800117,4498
420610770860412,29058064084089,7427
405105602660412,5040055058067,5440
1602104001540161,150580770840412,3277
100290640760254,21025038039048,4184
510530590640127,2102805501170122,2289
502104401050157,6406709901100267,1354
5306409802220238,2806408101050412,7151
8508909201020119,500510550640412,3248
250590620990119,19044051090098,5428
505808901150119,90640740920110,12654
90510590760412,1504409201020157,1256
24029044064076,805109801120117,5571
150190250760121,100210530540254,3237
43058010201030222,801106102360267,794
1507509801070115,240510530610121,3389
50150530750112,403606202360412,5137
508109101030134,80290640800238,5365
8051012102380412,10560760810102,6533
2905305901150266,11013025051084,7036
1602405601050236,8025051077091,4295
110210610920117,810120012701430238,4715
240750790920238,24089010401260254,5671
80120510640157,106407502360238,2482
130450620760154,100280290840157,1058
50150200360105,10024051089092,8208
502505801120222,130190890910104,-239
80440670770134,905906101430236,4513
5105608901220127,53083011501210236,8933
640670800990131,2903208401020267,3181
1705107601070238,170360640810143,183
305105402540412,2021025055056,8306
10330860890110,70160240580104,6342
30390420560412,1603807501100254,-2632
105105601220161,1004005801210133,10688
1902406701130115,350102011701310236,1278
505308401140236,23025010701570236,5910
130210590750412,100290640920117,-3267
130540640670267,502509201270236,5420
110130800890236,4105308101050121,-657
22027076078089,170280420530103,6815
540610670890254,600630810980238,11079
13023051053076,10170640810412,-196
23067010301130412,150360570890115,5183
50210800990267,150240530750115,5027
2302505501190254,410640890920236,2999
180250280750143,5108009001570254,3890
240250360510105,10350810890238,-855
820107011901430157,1070290590121,5830
32080010601330161,29035055062083,7214
5507708002360412,2103904001210154,8657
2402508901040120,10210750990121,2197
270370620990104,902409801170222,1144
200390430740236,2015012101430238,-2386
5025011501210236,24048051079089,3707
100290440960266,5607608602360267,9646
504408401270222,380590750810412,1967
5010022025064,4021010202380412,10291
504005101020103,550640770810412,1326
24025028029091,40905401270222,9165
50220250300114,1905907601190127,3119
50640810900106,13025059084089,13910
130180590640412,150380750810117,6794
540121012601310143,2907709901570267,3426
510610800890106,2099010201190267,6005
1102505402360412,50160560760119,1069
620670760890254,39064014302360412,8
10019029040051,130250640810157,1938
204306401050119,39080013102360412,13969
6708409201210412,25030051058062,11762
2302405301020115,11076011001210238,6783
709040081098,23059011901270412,-1017
210250640920236,6707908201120121,6382
510590640760412,250560580900222,10737
19024042055089,1080180770115,5223
102406401100238,100350510580412,790
120510580590112,10290480770238,-2961
1005406701430157,7019010401050266,6693
24064076081089,190290800990412,8997
5060740750267,105107701020115,1091
250510580900107,24040011401260134,4646
150580720760412,530620670860112,144
1001503101050254,22077080089099,779
70740770890222,10064010201030119,-6250
2207707901610238,7021027032089,9321
12029031039076,25067011101220157,1193
4305106401060115,501108901050236,8693
10023012102360412,50120510550106,-4182
15019038064089,21025050077080,4298
60160790800121,6006407601190412,3401
64099015402220238,104012102360266,12100
24043013402220254,100150410560412,4057
2002704001330238,2907607701220143,13413
14051013102540412,9051013401570254,3166
50210830890103,35059011502360412,4728
5040075081099,160220270840121,3358
80380530620236,2205608101150120,-1286
250510750800101,1305608901190161,1477
20440640850222,1904305101020134,4482
430510620890254,190550810920143,11847
100310530590236,1904008101540157,3156
130510770890238,100190760910222,5596
16025051054064,13077010401170131,4071
10901301040157,20024040067075,-2626
1103805402360412,250640690770110,-3724
64067011501210412,40250480580222,1522
70240530770222,16029048061064,-1626
230530610670121,1805806401570412,4904
10110610640133,50200670760121,10122
380390590810412,400510640920134,5495
2405906701430238,7019022058079,5068
100590640810412,5806407601040412,6410
50240510890103,350780810890107,5914
405606702660412,53062010401140115,-1675
53054013301570412,120230240510157,6424
180200610760102,5022027029076,4622
55067012002360412,50510550780267,5440
10130220600238,1007608001430222,549
510620920990412,180770790980161,-5686
40440590630102,7058010701540236,4677
230670770790143,70290860990120,13729
10100270400236,190240430990222,4504
51084010702540412,2106409201040106,9455
51064010501060412,1020110012101570267,4066
180250430600122,19051010502660412,2220
100220620990412,15039056076089,957
30250590640236,29031038039077,9453
58064011702220267,50103023602540412,10535
22023035038089,13028053067082,6270
190290640760412,1302506701050122,-2365
55077010501260222,250510550640122,-1383
3705806701060134,370670840960143,6407
240250290580222,1606408101150122,5423
35051010202380412,100150810980111,8037
29054011201210412,240103010401170254,7328
1902406102360267,350590760770119,3371
50280290430122,2402505102380254,6313
5306709001310238,50807901570222,722
1001203902360266,430510530910120,-279
4305605801570222,11083011501170236,9577
2405106401030412,230430610890222,681
2405107601170266,11018022025085,2566
1301608101570412,24029050053060,10248
2903508401310412,110530640670103,13741
180250620990266,1505609101020412,3644
10021034077089,810106023802540412,832
100130160380236,70590640670412,1666
1902507901040157,106808901210236,7463
190260540760222,40580690770107,3062
17064076081099,5039053067076,6409
190600610890236,7092011102220412,3186
190210320890131,407507902360254,4627
50230250420134,260102011702220254,6188
6107509901130222,250670820840105,3912
1005908001170236,280510610750412,18
5107608002540412,1101908901150236,3505
19021010201060161,601605601100412,7850
5016018025036,304808101210412,7524
2506406701210127,2404207601020143,4123
100380510640121,3705906101210236,2306
701302901430254,1202309901040120,5670
15016048062090,430550630640236,3607
10011029059089,58077022202380267,1864
2505106401020103,190240550810412,7037
190510580790117,5306007501050222,11715
21024025051062,77089010601430236,7190
107090920107,602006401430412,8242
904206401310412,2905806401570238,4806
5308008301040238,11024079081089,-366
50290530640117,5070530580157,2288
21043064067084,2302904301570238,364
1705308101220238,29098010701170238,5150
8609109901060154,160170510600121,3747
230370510810102,12028051058091,-3
5106106201570161,1807909202380254,6465
7023053064067,506707601030157,3466
24055010701130222,1603905901270222,1749
13091010101190266,25062010401540157,8166
220530670680121,22054059079091,1929
5506708601020114,5807708901010236,-1902
405808901020119,60160230580105,5771
64092022202380412,5106408001210412,-1467
902204102380412,2002806401270222,9726
1803107702380412,190760800890222,20636
110510840890121,13015037076080,5407
502509201030119,28038044054081,-2277
2504205401210238,2904307901150254,5910
10024012102220412,1902509801330157,3770
130250510550113,430102011701570236,7704
480510620920117,50180580760412,4349
210250760800254,4806408101050117,244
64067010201340143,5025029059076,5296
5040058076081,3808609902220267,-1131
13064011502220412,25039012101340236,6072
101905101210412,24025010401130115,10171
590640760890236,280430510580115,4006
4006207701340222,510610640750267,284
1301908901210236,103505801100412,6414
100220890990238,160540560810412,-5551
400510770900106,2504106401030236,-2142
290530540590102,402408101210161,4712
16035037081092,6016069092098,7646
803209202220412,4307608101070121,6259
